Sample	x	y
X17	-48.4611691366494	-69.6653777044885
X2	61.3453503095302	-49.8157617338593
X20	-68.6486763702031	-88.68661736436
X26	65.4540645874987	28.2709287727013
X27	67.3950089265371	21.2156695057998
X28	69.5806294597779	31.2609667276819
X29	61.1928129736867	36.9224013839805
X30	-54.5509157286	26.2538269179234
X31	-73.3643206818738	35.1644418795193
X32	-62.4917862549698	41.2083558286693
X33	-83.5747444590198	44.9835300278698
X5	66.1237463742852	-57.1123642414374
