Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
17_1	257.0	749.0	1241.0	1181.0	1121.0	1501.5	1882.0	2633.0	3385.0	4950.5	6518.5	9940.5	13367.5	19562.0	25895.5	37660.0	49708.0	70916.5	92160.5	127219.0	162623.0	212160.0	262122.0	330010.0	398429.0	475848.0	632588.0	736551.5	847594.5	960559.5	1088215.5	1221357.0	1355438.5	1490847.0	1619374.5	1751058.0	1906873.5	2073662.0	2218122.5	2357872.5	2439200.0	2507673.5	2557554.5	2588800.5	2654211.0	2766055.5	2968982.0	3222445.0	3607615.0	3807267.0	3355126.5	3041769.5	3042622.5	3215521.0	3577877.0	3489044.5	3382825.0	3787889.0	4409642.5	4638088.0	3922734.0	3080779.5	2644580.5	2435357.5	2363522.5	2178015.0	1814313.0	1482954.5	1288240.5	1111902.5	1010084.0	949809.5	867086.0	833221.0	850083.5	795234.5	749631.5	768931.0	787450.0	746792.0	704249.0	666980.0	637294.0	564062.5	480455.5	476430.0	477034.0	441231.5	406569.0	331775.5	256973.5	242738.5	228521.0	186998.0	145478.0	120745.0	96012.0	51486.0	6960.0	3832.0	704.0
17_2	312.0	576.0	840.0	1582.5	2325.0	3458.0	4591.5	5984.0	7376.5	9288.5	11209.5	14152.5	17115.0	23138.0	29284.0	40902.5	52782.5	72983.0	93275.0	125728.5	158534.5	203480.0	248827.0	310031.0	371784.5	445005.5	591757.0	684745.0	787662.0	893799.5	1009064.5	1127907.5	1247693.0	1369133.5	1486965.5	1606797.5	1729327.0	1858641.5	1976909.0	2098187.5	2209198.0	2304298.0	2411139.0	2516207.5	2490331.0	2464161.5	2516228.0	2582030.5	2603319.5	2592337.5	2594492.5	2607872.5	2616284.5	2623781.5	2643796.5	2734403.5	3009410.5	3336715.5	3423393.0	3295097.5	3110307.5	3075517.5	3068115.0	2828538.0	2558242.5	2853135.0	3641194.5	3789010.5	2995716.5	2130075.0	1652079.5	1443358.5	1230763.5	1060151.5	1063280.0	1022625.0	978786.0	967198.5	956313.0	932551.5	906386.5	861995.0	819311.0	792701.5	765325.0	644204.0	524024.0	477716.5	432437.0	396219.0	360286.5	332706.0	304847.5	236657.0	168600.5	173394.5	178189.0	148210.0	118231.0	152147.0	186063.0
20_1	10771.0	8188.5	5606.0	4271.0	2936.0	3167.5	3399.0	4268.5	5131.5	7052.5	8984.0	13088.0	17212.5	24541.0	32093.5	44455.0	57005.0	80674.0	104555.5	144335.5	184219.5	239129.5	294713.0	366246.5	438637.0	524739.5	690558.5	798386.5	924064.0	1054040.0	1207608.5	1367563.5	1523554.5	1682116.5	1843604.0	2006178.5	2183929.0	2375230.5	2556387.0	2736647.0	2886837.0	3031138.0	3146889.0	3251423.5	3357409.5	3492078.0	3725030.5	3991702.0	4278989.5	4435069.5	4203730.5	4073553.0	4569887.0	5224091.5	5274417.5	4943525.5	4736211.5	4896279.0	5369527.0	5528632.5	4908530.0	4228523.5	3829934.5	3581921.5	3415565.0	3137665.0	2730552.0	2303214.5	1983558.5	1732099.0	1539312.5	1361288.5	1204729.5	1087117.5	986895.5	842490.5	774977.0	750529.0	725341.5	681358.5	637188.5	604109.5	576747.0	506845.5	429828.0	412129.5	397768.0	370710.0	344733.0	289212.5	233682.5	233277.5	232892.5	187115.0	141342.0	116630.5	91919.0	49656.0	7393.0	4107.0	821.0
20_2	774.0	1379.5	1985.0	3985.0	5985.0	9086.5	12188.0	15531.5	18877.0	22304.0	25739.0	29442.0	33149.5	38771.5	44489.5	54537.5	64844.5	82154.0	99525.0	126663.0	154091.0	193835.0	234043.0	285842.5	337967.0	405320.5	543067.0	632975.0	737702.5	846418.0	970641.5	1100318.0	1241099.0	1386718.0	1542193.5	1702060.0	1872635.5	2048176.5	2214700.0	2392366.0	2554641.0	2703438.5	2834533.5	2965371.5	3043151.0	3118687.0	3217937.5	3331765.5	3422420.0	3494826.5	3554816.0	3627569.5	3713759.5	3793706.0	3894861.5	4025423.0	4211897.0	4422032.5	4504029.0	4497284.5	4412297.0	4352322.0	4280057.5	4025605.0	3712339.5	3805407.5	4206241.5	4190507.0	3472743.0	2607921.5	2163909.5	1974844.5	1723859.5	1500993.0	1443702.5	1323318.5	1229046.5	1163885.0	1098688.0	1061113.5	1025162.5	979196.0	932794.5	873611.5	814468.5	737713.0	661802.5	612510.0	564741.5	519032.0	473621.5	439680.0	405512.0	349739.0	294089.0	276586.5	259084.0	218707.0	178330.0	238215.5	298101.0
26	341.0	236.0	131.5	133.5	119.5	126.0	167.5	237.0	349.0	473.0	645.0	941.0	1463.5	2235.5	3588.0	6312.5	10504.0	17257.0	28738.0	47153.5	75635.0	116119.5	173251.5	250869.0	350585.0	480287.5	640933.5	837101.5	1067181.0	1310968.0	1562517.5	1840416.5	2121032.0	2387833.0	2652973.5	2905886.0	3142999.0	3367303.0	3566511.5	3718423.0	3849467.5	3959306.0	4035356.0	4158625.0	4372311.5	4686233.5	4868401.5	4875040.0	5065743.5	5173009.0	4974764.0	4765451.0	4646829.0	4549248.0	4541495.0	4553522.0	4435096.0	4179428.0	4181726.0	4441478.5	4411600.0	4523514.5	4809888.5	5838032.0	7136955.0	6001542.0	3760233.5	2704250.0	2276440.5	1878029.5	1551472.0	1422320.0	1344130.5	1231735.0	1182939.5	1096640.0	1018394.0	1081922.5	1036062.5	891404.5	772287.5	723604.0	666943.0	617292.5	557264.0	509046.0	475395.0	429465.0	382553.5	321279.5	263730.0	180065.5	93685.5	46765.0	30151.0	23348.5	19439.5	15581.5	15619.5	14562.5	8447.0
27	118.0	79.0	37.5	27.5	24.0	30.0	42.5	68.0	103.0	158.0	226.0	349.0	639.5	1127.5	1933.5	3598.0	6388.0	10663.0	18082.0	30181.0	48841.0	76522.5	116095.0	169934.0	239112.5	329104.5	441280.5	573724.5	725259.5	891912.5	1069133.0	1253891.0	1438613.0	1618202.5	1789152.5	1950157.0	2104832.0	2256424.0	2388477.0	2483995.5	2577057.5	2658387.0	2724974.0	3072901.5	3873140.5	5205963.0	5864471.5	5741067.5	6409222.0	6647091.0	5838614.5	5483386.0	5681011.5	5846633.5	6143391.5	6621646.5	6693873.5	5747552.5	5611748.0	6165179.0	5636621.5	5540933.0	5893120.0	6199791.0	6702465.5	5995441.0	4440586.5	3561626.0	2973929.0	2514750.0	2364508.0	2379439.5	2586845.0	2472691.5	2520976.5	2218334.0	2089548.0	2515195.0	2350418.0	2051160.0	1891892.0	1955178.5	1824221.5	1692425.5	1616034.0	1617287.0	1586302.0	1347739.5	1300061.5	1307336.0	1094239.0	716851.5	333648.5	126202.5	71168.0	50934.5	33763.0	24162.0	20740.0	16062.5	9593.0
28	490.0	340.5	170.5	142.0	126.5	131.0	161.5	232.0	385.0	533.5	685.0	1060.0	1752.0	2878.0	4681.5	8072.0	14043.5	24025.5	39880.0	65419.5	104311.5	159568.0	238613.5	344742.5	479593.0	654675.0	872940.5	1124769.0	1405765.0	1713706.0	2041025.5	2379633.0	2720689.5	3050230.5	3360997.0	3653893.0	3936916.0	4206455.5	4442470.5	4623745.5	4784979.0	4935235.5	5018734.5	5166965.0	5399216.5	5657109.0	5832561.0	5870987.5	6200099.5	6494246.0	6347070.5	5960852.5	5574974.5	5337938.5	5173582.0	4966379.0	4689433.0	4437738.5	4394608.0	4564943.0	4556698.0	4634981.5	4814477.0	5757812.5	7004275.5	5923798.5	3692648.0	2566152.0	2165980.0	1774714.5	1414680.5	1262781.0	1158859.0	1052420.5	979434.0	931107.0	877893.0	900847.5	881302.0	743676.5	621052.0	557659.5	502935.0	456956.5	403350.5	355609.0	315826.0	284171.5	235790.0	169466.5	131380.5	96817.0	57884.0	33386.0	23402.0	19010.0	17218.5	15218.0	16949.5	16203.5	9221.5
29	209.0	152.5	90.0	73.0	70.0	91.0	122.0	174.5	300.0	441.5	612.0	935.5	1438.5	2302.0	3828.5	6726.0	11640.0	19663.5	32205.5	52718.0	83054.5	126941.5	189631.5	273339.5	382067.0	521586.0	696022.5	902028.5	1131624.5	1379886.5	1642982.5	1918493.0	2195801.5	2456110.5	2701574.5	2949603.0	3195940.5	3433153.5	3651608.5	3824887.5	3994768.0	4168604.5	4287072.5	4492586.0	4824221.5	5214789.5	5516879.5	5644832.0	6146217.0	6614927.5	6506920.0	6091364.5	5701613.0	5502159.5	5377555.0	5195667.0	4920270.5	4665250.5	4614160.5	4780795.5	4757773.0	4811848.0	4924570.5	5454036.0	6321324.5	5519206.5	3710285.5	2762502.0	2397995.5	2004381.0	1649697.5	1473645.0	1345544.0	1220535.0	1129672.0	1052518.0	982374.5	1031242.0	1026370.5	863262.0	709565.5	637209.0	589351.0	542075.0	484243.5	440046.5	395617.5	366743.5	317525.5	234374.0	182144.5	135689.0	80050.5	40935.5	25997.5	19082.5	14912.0	11441.5	13076.0	11201.0	4908.0
2_1	390.0	852.0	1314.0	1437.0	1560.0	2082.5	2605.0	3196.0	3787.0	5315.0	6852.0	10467.0	14091.5	20630.0	27302.5	39771.5	52488.0	76277.0	100345.5	138079.5	175954.0	228542.5	281397.5	352082.5	423955.0	505943.5	667611.0	773298.0	889859.0	1009414.5	1141424.5	1277534.0	1411419.5	1545672.5	1677463.5	1815255.0	1976155.5	2143870.0	2279293.5	2412724.5	2500765.0	2574702.5	2636705.5	2685345.5	2748584.0	2886711.0	3359436.5	3899068.0	4706904.5	5226881.0	4172295.5	3429666.5	3566661.0	3967012.5	4674437.5	4470845.0	4160821.0	4744174.5	5694428.5	6006498.5	5031425.0	4270204.0	4134784.0	4111342.5	4200087.0	3895018.0	3096447.5	2239430.0	1679688.0	1396140.0	1253358.0	1070971.5	940050.0	932975.5	868819.0	710948.5	638450.5	628836.0	618338.5	547586.0	476388.5	451843.0	431428.0	382261.0	329319.0	328562.5	327264.5	291958.0	258913.0	202123.5	145336.0	144516.5	143709.5	98859.5	54014.0	40386.0	26758.0	14135.0	1512.0	1015.5	519.0
