Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
17_1	0.00020586248867170566	0.0005999649961677336	0.0009940675036637615	0.0009460062222618068	0.0008979449408598523	0.0012027335670839146	0.001507522193307977	0.002109089232189109	0.0027114572924269403	0.003965456226339606	0.00522145771364402	0.007962552796268832	0.010707652985677142	0.015669579779750607	0.020742848542405268	0.030166464293293522	0.03981716959880601	0.05680563104236193	0.07382252874408066	0.1019051359779211	0.13026449609050114	0.16994469103731158	0.2099653200607192	0.26434505792431745	0.319150138128323	0.38116441054262173	0.5067164979916612	0.589993481808863	0.6789412963208172	0.7694286738803473	0.871683856191146	0.9783330411541182	1.0857351861923878	1.1942002865709975	1.2971535589941594	1.4026348548190646	1.5274463980238355	1.6610475485756675	1.7767634942751183	1.8887062288738377	1.9538512932607954	2.0087000291287413	2.0486557754222563	2.0736844887336807	2.1260796961860566	2.215669529315405	2.378217989655634	2.5812472657886945	2.889776661748542	3.04970217765626	2.687527980927585	2.4365223316563807	2.437205602873645	2.5757009939149094	2.86595588864302	2.794799158974035	2.7097150709761193	3.034179985806142	3.532217817908645	3.715207542250482	3.1421937106502513	2.467770174781218	2.1183654600103643	1.9507733686976787	1.8932319995391884	1.7446365302113034	1.4533034607370752	1.1878782255132487	1.0319081530649121	0.890657649067281	0.809098856060199	0.7608176942958303	0.6945544040949204	0.6674278158503006	0.6809350384776416	0.6369998180840447	0.6004708411544892	0.6159301528281061	0.6307642673328195	0.5981963410121417	0.5641184894340857	0.5342652244912616	0.5104861044962878	0.4518261090131672	0.38485511644361353	0.3816306049722207	0.38211442187166705	0.35343585474844236	0.32567045197185485	0.26575926112957	0.20584126160575314	0.19443872259313938	0.18305020145426787	0.14978939166004518	0.11653098492989258	0.0967193237146502	0.0769076624994078	0.04124138557101727	0.005575108642626737	0.003069513838871502	0.0005639190351162676
17_2	0.00025033244168314213	0.0004621522000304162	0.0006739719583776902	0.0012697150287293987	0.0018654580990811068	0.0027745178953214916	0.0036839788653466247	0.004801247855871546	0.005918516846396467	0.007452605399275209	0.008993915080279427	0.011355223977309835	0.01373217865194544	0.01856471806302738	0.02349594622515748	0.03281802146136128	0.042349910586988615	0.05855773266461782	0.07483896954485603	0.10087795639153505	0.12719977075646183	0.1632616834413005	0.1996457386752923	0.24875261931880202	0.2983003899517505	0.35704908133790864	0.47479479068298436	0.5494034864753946	0.6319786912853431	0.7171378564428575	0.8096204490409582	0.9049738412427198	1.0010834460287328	1.0985209360422636	1.1930631548512636	1.289210068799258	1.3875213153159716	1.4912764900917237	1.5861681312672398	1.683475640974512	1.7725446458381866	1.848847899697375	1.9345715163700306	2.0188729719757528	1.998111025093657	1.9771139903736985	2.018889420100927	2.07168589604277	2.088767073449797	2.079955692441578	2.0816847514538446	2.0924201619337177	2.0991695096883287	2.1051847094168497	2.121243696020337	2.1939420022497744	2.414593200294505	2.6772055715288023	2.7467510529839	2.643813470381466	2.495547663014069	2.46763399107126	2.4616946131880564	2.2694705895306133	2.0525996520595693	2.2892059326975374	2.921503557141756	3.040103365474561	2.4036058526778095	1.7090604990968556	1.3255419714412326	1.158075184388197	0.987500102850929	0.8506099793238641	0.8531201236950362	0.8205006832571256	0.7853265681579357	0.7760293656963864	0.767295411228624	0.748230429456015	0.7272370053001195	0.6916195931687823	0.6573721895123616	0.6360221218618246	0.6140566536254831	0.5168755136604066	0.42044938275822713	0.3832946726837332	0.3469647759106824	0.31790535163863104	0.2890749975976711	0.2669458504571522	0.24459365069231304	0.18988116875451078	0.13527620139102114	0.13912265563919096	0.14296951106114555	0.11891593327518746	0.0948623554892294	0.12207477565629814	0.14928719582336689
20_1	0.006831381717321078	0.005193461070679013	0.0035555404240369477	0.0027088321710777388	0.0018621239181185298	0.0020089501058039656	0.0021557762934894015	0.0027072465750984146	0.003254594307161184	0.004472966257674023	0.005697997711300025	0.008300912070958896	0.010916828317648227	0.015564844371439658	0.020354929824978555	0.02819506770434579	0.03615475952055408	0.05116654801440541	0.06631311216649931	0.09154311538950853	0.11683907940525766	0.15166510949513795	0.18691829914184818	0.23228759113664788	0.2782004254331599	0.33280993655707025	0.43797871243530473	0.5063673697387396	0.5860768652153546	0.6685126344188198	0.7659116728791692	0.8673612748283004	0.966296755792615	1.0668628636620667	1.1692844359465238	1.2723954253627912	1.3851316166119492	1.5064623723074368	1.6213587795188265	1.7356865920120301	1.8309428560659202	1.9224640902309142	1.9958778183120238	2.062177611472297	2.1293980016581657	2.2148099345148227	2.362557353464246	2.5316906567444044	2.7138994187084635	2.812891346889642	2.6661672715852744	2.583603703345876	2.8983977812666666	3.313319391209028	3.3452380725112194	3.1353736625949806	3.0038871646519207	3.1054081184201214	3.4055601688294397	3.5064709852647966	3.1131781729572023	2.68189194403143	2.4290914977102633	2.2717921314621936	2.166282452448405	1.9900276033867088	1.7318209090144372	1.4607870602886275	1.2580489529418644	1.0985636840766988	0.9762910843694923	0.8633814289201963	0.7640857005493792	0.6894916548212605	0.625927014725322	0.5343398197675883	0.4915201661075422	0.4760143059065334	0.4600394264148404	0.4321437192313911	0.4041294094686883	0.38314943770866006	0.3657950897149549	0.3214608747754582	0.27261341944041256	0.2613883512643837	0.252279736601557	0.23511851419813357	0.21864290349617	0.18342967086813872	0.148210412975386	0.14795354642673547	0.1477093646459195	0.11867551666851113	0.08964452276386554	0.07397154074663596	0.05829855872940638	0.03149374157973219	0.004688924430058001	0.0026048170748340605	0.0005207097196101201
20_2	0.0004918431858658147	0.000876611983077379	0.0012613807802889431	0.0025322934052652087	0.0038032060302414738	0.0057740737834234175	0.007744941536605362	0.009869589717409432	0.01199550881083848	0.014173217593735311	0.016356010027132047	0.0187091047522756	0.021065059030825353	0.024637594419633636	0.028271133614440776	0.034656198642321535	0.041205846855136716	0.05220527789615005	0.0632437895003814	0.08048880290868435	0.09791809864760884	0.12317367433113718	0.14872410174366005	0.18164042100238906	0.21476326356267675	0.25756347030584614	0.3450953532539927	0.4022279593971757	0.4687777103632767	0.5378616611035802	0.6168002683379499	0.6992040188443172	0.7886641939727089	0.8811987067409183	0.979996594653167	1.081584771233551	1.1899780494643706	1.3015266860148498	1.4073450952674675	1.520244076481984	1.6233627495909957	1.7179170602484486	1.8012222055340803	1.8843640385474025	1.9337895128045735	1.981789340824677	2.0448586975672804	2.1171914187051795	2.174798392985635	2.220809560475807	2.258930266933814	2.3051619377644195	2.359931917337771	2.4107344254241037	2.4750143264419973	2.557980455784916	2.6764765361998286	2.8100084661526785	2.8621136596796117	2.8578278245800353	2.80382198122245	2.7657104888809747	2.719789556187176	2.558096108833789	2.359029569374038	2.418170217464684	2.672882713024552	2.662884125675707	2.2067764609989755	1.6572201796485195	1.375069951428039	1.25492740370747	1.0954374011176362	0.9538154768504997	0.9174098669798983	0.840911094257327	0.7810053567664457	0.7395980702602503	0.6981682250549616	0.6742912718413762	0.6514459819511152	0.6222362793631295	0.5927501532792114	0.5551419423372262	0.5175591496477406	0.4687843826545578	0.42054657624542746	0.3892233459621061	0.3588685510990168	0.3298221607833405	0.30096577190509816	0.2793974314747822	0.2576851601896876	0.222243855273287	0.18688071148332244	0.1757586373739989	0.16463656326467538	0.13897874373534203	0.11332092420600869	0.15137554320751676	0.18943016220902484
26	0.00018495763827342188	0.00012800587282266147	7.132530625499993e-05	7.241010178739536e-05	6.481653306062731e-05	6.834211854091247e-05	9.085162583811777e-05	0.00012854827058885918	0.0001892968204030036	0.0002565541434115206	0.00034984655919752814	0.0005103962979920527	0.0007937991308303604	0.0012125302063349986	0.0019461231851174122	0.0034238858991230956	0.00569734613614083	0.009360158251274021	0.015587427004990021	0.025575953068404097	0.04102425504636441	0.06298295741199592	0.09397122659040394	0.13607078520825533	0.190156520862427	0.2605068671326865	0.3476408986812851	0.45404198368075904	0.5788365905286469	0.71106611475669	0.8475060016448429	0.9982377984734225	1.1504430188338783	1.2951552852531956	1.4389669001817418	1.576146075225222	1.7047556367616616	1.8264176253108746	1.9344678707184728	2.0168643289782175	2.087942573050714	2.147518730093222	2.188768080212559	2.2556289104539853	2.371531990720594	2.5418025822809143	2.64061009855362	2.6442108061245233	2.74764795853061	2.8058285261206914	2.698300880960825	2.5847699773246817	2.520429669502776	2.4675019530794366	2.463296743198106	2.4698201611321657	2.4055861632724347	2.2669124111841965	2.268158841250919	2.4090480170151913	2.392841985357853	2.4535441601629877	2.6088727780600927	3.1665355157907964	3.8710684494536354	3.2552229745417853	2.039542250781827	1.466779159240179	1.2347362420820165	1.0186390056534174	0.841514947118306	0.7714631908183384	0.7290533806782218	0.6680903125475463	0.6416237423470454	0.5948150863230656	0.5523746307091588	0.5868323471990506	0.5619579856412232	0.4834958095785938	0.41888701486242014	0.3924811932117336	0.3617483933812047	0.3348180730906049	0.30225874878240516	0.2761054132918836	0.2578531860615642	0.23294085666010297	0.20749616385111871	0.17426128312511976	0.14304656287932419	0.09766712496927521	0.050814805925116315	0.025365231536236283	0.016353835048627398	0.01266417424406742	0.01054394137600054	0.008451370794009743	0.008471981909125258	0.00789866747025427	0.004581633931072125
27	5.40565124739159e-05	3.619037699524878e-05	1.7178976421795306e-05	1.2597916042649892e-05	1.0994544909948998e-05	1.3743181137436244e-05	1.9469506611368016e-05	3.1151210578188825e-05	4.718492190519778e-05	7.238075399049755e-05	0.0001035319645686864	0.000159879007232175	0.0002929588112463493	0.0005165145577486456	0.0008857480243077661	0.0016482655244165203	0.002926381370198091	0.004884784682282756	0.00828347337757074	0.013826098330298778	0.022374356997784124	0.0350554192863155	0.053183820471688695	0.0778477914469697	0.1095388799908408	0.15076475855484622	0.20215326146394785	0.2628266575495014	0.33224575600488143	0.4085905015414535	0.48977628263368755	0.5744150379867025	0.6590373015223523	0.7413083358184058	0.8196215629998967	0.8933786965813085	0.9642362479957404	1.0336814584952816	1.0941757351200103	1.1379333367025506	1.1805656008029537	1.2178231358135243	1.2483270425601398	1.4077147310666516	1.7743090487413464	2.3848830834597003	2.686549803327748	2.630017685824942	2.936103296534714	3.0450725216674077	2.674704555505392	2.5119722348160662	2.6025056696119466	2.6783781078234288	2.8143247394228723	3.0334162425856914	3.0665038673861447	2.6329885034808176	2.5707756420548526	2.8243057247239354	2.58217034258892	2.5383348629799345	2.699673854154943	2.8401616909082334	3.0704399144639063	2.746547722060397	2.034259487531801	1.6316023753934168	1.3623748312291546	1.1520221588455934	1.0831953914972368	1.0900356018023578	1.185049313649042	1.1327549060499646	1.1548745560906681	1.0162321995111165	0.9572345553122543	1.1522260160324653	1.0767406774230208	0.939648780728791	0.8666871482822178	0.8956790760506964	0.8356868836435218	0.7753103402705369	0.7403149328751882	0.7408889397406951	0.7266945241559131	0.6174076024859252	0.5955660228102357	0.598898515183045	0.50127749282157	0.32839400043809597	0.1528463923911299	0.057814127249909926	0.03260249050630209	0.023333401988158215	0.015467034158108666	0.011068758088091152	0.00950111922634759	0.0073583282340023235	0.004394611221714197
28	0.0002379545835802557	0.00016535415450832057	8.279848265394612e-05	6.895826707835983e-05	6.143113229163746e-05	6.361642948778265e-05	7.842788826165572e-05	0.00011266421100126394	0.00018696431567020094	0.0002590791231429927	0.00033265079541321466	0.0005147588950919818	0.0008508090416992001	0.001397618962334645	0.002273437516389729	0.0039199375482853556	0.0068198269275700435	0.011667301730219253	0.019366589373837957	0.03176912220516028	0.05065591743904459	0.07748966733211071	0.11587586944719869	0.16741440414268635	0.23290071959797057	0.31792432041919166	0.42391876156702085	0.5462121204468994	0.6826698473197923	0.8322126481816036	0.9911660672024147	1.1556011828343564	1.3212255857626003	1.4812578131659087	1.6321727378560995	1.7744093617587986	1.911851443613155	2.042745646635462	2.1573596283572867	2.245390683742003	2.3236891538474866	2.3966569556591737	2.4372058735660467	2.5091898060178695	2.621976150851318	2.747214319108402	2.832417599921306	2.851078338300789	3.0109022340380647	3.1537461277504923	3.0822745260857665	2.894718723307809	2.7073280318735597	2.59221823049901	2.512403164139401	2.4117809119320954	2.2772899525357335	2.15506166695014	2.134116564568287	2.2168349196583743	2.212830969573437	2.250847128029978	2.3380140197790182	2.796118113817737	3.401427469150791	2.87672450057315	1.7932296268336003	1.2461788378849803	1.051846671312576	0.8618396935129424	0.686999406686955	0.6132337285878754	0.5627669607616971	0.5110781261812745	0.4756343053353963	0.4521656703135942	0.42632380253677843	0.4374710035343152	0.42797928656825823	0.3611453711753511	0.30159626539119383	0.2708114981674972	0.24423609896517534	0.22190794626896151	0.19587571482528152	0.17269141124977788	0.15337192717105683	0.13799981826097274	0.11450471686201734	0.08229659273123144	0.06380120850625672	0.04701642636426453	0.02810972064481535	0.016212962709000852	0.011364516663153357	0.009231666599715634	0.008361675504850272	0.007390189495763942	0.008231043294680704	0.007868769581719743	0.004478159576500669
29	0.00010569126955119078	7.711922778256743e-05	4.5512986888072586e-05	3.691608936476998e-05	3.539898980183423e-05	4.6018686742384495e-05	6.169538222605395e-05	8.824462457742962e-05	0.00015170995629357529	0.00022326648567871162	0.00030948831083889354	0.00047308221370879886	0.0007274492404276934	0.0011641210646260343	0.0019360718922331766	0.003401337220101958	0.005886346304190721	0.00994382908526239	0.01628631665804246	0.02665948491961567	0.04200064854994916	0.06419429805613629	0.0958966219229504	0.1382277453276924	0.19321122623739143	0.26376596421113585	0.35197847684781663	0.45615568103519755	0.5722623447857965	0.6978084020169819	0.8308560108870301	0.9701816305984337	1.11041649864789	1.242054722023971	1.3661858310627917	1.491613807377995	1.616186645239557	1.7361452247804499	1.8466178864541598	1.9342450515094745	2.0201535956099104	2.1080626883340043	2.167971938674628	2.2719000856837606	2.4396081097184203	2.6371182904173174	2.7898851594064045	2.8545907200152505	3.1081410414694313	3.3451678730338967	3.2905484960193028	3.0804021402107864	2.8833048634429352	2.782441257550933	2.719428780054324	2.627448044953238	2.488180075025226	2.3592164981786006	2.3333802926218046	2.417647587845071	2.406005112949175	2.433350832571092	2.490354584398767	2.7581052106119537	3.196692878708355	2.7910619229673883	1.8762908368056201	1.3969968589363808	1.2126659749906339	1.0136151796855757	0.8342517854087347	0.7452220618074857	0.6804414047702748	0.6172243716825964	0.5712749658202525	0.5322581992606709	0.4967866415297429	0.5214989291603305	0.51903541232005	0.43655146763301456	0.35882716997476294	0.3222364984662427	0.2980347148385829	0.2741272485261327	0.24488186740149304	0.22253145094046925	0.20006371211324503	0.18546213451984275	0.16057259909031876	0.11852289765450137	0.09211044711371706	0.06861790753172978	0.04048152618759616	0.020701076386185503	0.013146931962474077	0.009650017469907167	0.007540996227499315	0.005785964883109805	0.006612531294982634	0.005664344068147789	0.0024819748849628912
2_1	0.000263468334924744	0.0005755769778355946	0.0008876856207464452	0.0009707794802227105	0.001053873339698976	0.001406853352514819	0.001759833365330662	0.00215908922671662	0.0025583450881025782	0.003590600513141063	0.00462893597667781	0.007071084773480244	0.009519651388697512	0.013936799357685818	0.018444472344314934	0.026868027903742195	0.035458784521871706	0.051529677392447945	0.06778938923638693	0.09328096398010562	0.11886745488038054	0.15439413316548284	0.19010084814611705	0.23785279495164405	0.28640696905902524	0.3417951064384544	0.451011175762675	0.5224090678477813	0.6011529975584559	0.6819198911894693	0.7711005447623295	0.8630506558711485	0.9534983219110634	1.0441942561896573	1.1332269621590598	1.226313364907221	1.335011279839423	1.4483124594746435	1.5397991365379282	1.6299397606336807	1.6894163861232756	1.7393655912860917	1.7812523276202938	1.8141115579042415	1.8568329484122885	1.9501460014844683	2.269500361385666	2.634053727482953	3.179795618627653	3.5310708562045665	2.8186352517923132	2.316944928467114	2.4094929100282623	2.679954302565759	3.157862217525085	3.020323302196454	2.810883540486944	3.2049737336087945	3.8469271672897634	4.057749124417878	3.399028633458282	2.8847783017153374	2.7932939891114685	2.7774578532829084	2.837410072895034	2.6313177101587346	2.091835556427913	1.512868957129537	1.1347297450078806	0.943176105440595	0.846718321345147	0.723505327838091	0.6350600211436042	0.6302807731040525	0.5869392186691824	0.48028825003139586	0.4313115132483853	0.4248163432326572	0.4177246538842662	0.36992710679000224	0.3218289355699908	0.3052469816856439	0.2914554276920832	0.2582401773760707	0.22247468868995326	0.22196362767618258	0.22108675101276637	0.19723509776399592	0.1749112230778724	0.13654651793374742	0.09818316390928869	0.09762954262603017	0.0970843658406859	0.06678550732434033	0.036489688827243905	0.027283159421206953	0.01807663001517	0.00954903824143912	0.0010214464677082383	0.000686031010554045	0.00035061555339985164
