Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
17	4434.0	7791.0	10863.0	13457.0	15919.0	18132.0	20158.0	22109.0	23960.0	25705.0	27389.0	29009.0	30573.0	32088.0	33590.0	34933.0	36307.0	37612.0	39001.0	40315.0
2	4965.0	8858.0	12161.0	15161.0	17940.0	20443.0	22905.0	25069.0	27178.0	29186.0	31102.0	32974.0	34669.0	36428.0	38086.0	39697.0	41231.0	42708.0	44167.0	45619.0
20	7555.0	13119.0	17723.0	21739.0	25298.0	28563.0	31622.0	34351.0	37007.0	39512.0	41827.0	44044.0	46240.0	48348.0	50337.0	52265.0	54071.0	55869.0	57661.0	59282.0
26	8566.0	16120.0	22901.0	29089.0	34932.0	40299.0	45345.0	50242.0	54886.0	59310.0	63653.0	67837.0	71916.0	75810.0	79700.0	83369.0	86881.0	90377.0	93812.0	97237.0
27	7846.0	14559.0	20699.0	26270.0	31526.0	36577.0	41274.0	45846.0	50233.0	54442.0	58496.0	62398.0	66118.0	69895.0	73455.0	76827.0	80284.0	83509.0	86687.0	89804.0
28	11958.0	21941.0	31003.0	39143.0	46630.0	53617.0	60209.0	66622.0	72702.0	78449.0	83869.0	89103.0	94066.0	99034.0	103714.0	108268.0	112813.0	117092.0	121346.0	125465.0
29	9982.0	18353.0	25873.0	32627.0	39044.0	45098.0	50843.0	56073.0	61244.0	66146.0	70982.0	75551.0	80019.0	84240.0	88414.0	92447.0	96377.0	100187.0	103834.0	107544.0
30	10569.0	19456.0	27449.0	34787.0	41602.0	47964.0	53997.0	59577.0	65057.0	70306.0	75462.0	80329.0	85028.0	89520.0	93806.0	98003.0	102128.0	106225.0	110202.0	114006.0
31	7112.0	13134.0	18574.0	23618.0	28324.0	32715.0	36949.0	41007.0	44833.0	48556.0	52170.0	55533.0	58848.0	62102.0	65318.0	68438.0	71304.0	74221.0	77064.0	79800.0
32	6092.0	11448.0	16270.0	20770.0	24876.0	28725.0	32434.0	36051.0	39452.0	42637.0	45782.0	48801.0	51814.0	54782.0	57499.0	60253.0	62765.0	65317.0	67737.0	70235.0
33	6496.0	12016.0	17013.0	21603.0	25896.0	29895.0	33742.0	37342.0	40902.0	44306.0	47602.0	50680.0	53793.0	56779.0	59659.0	62488.0	65134.0	67747.0	70389.0	72908.0
5	3846.0	6831.0	9557.0	11869.0	14140.0	16212.0	18156.0	20006.0	21767.0	23429.0	24965.0	26487.0	27973.0	29474.0	30875.0	32148.0	33492.0	34726.0	35936.0	37115.0
